Feature ID,Street,zip,City,State,Lat,Lon,County
6612972,McKinley Ave,98520,South Aberdeen,WA,46.968705,-123.802666,53027
6612972,McKinley Ave,98520,Wishkah,WA,47.117869,-123.772112,53027
6661095,McKinley Ave,98812,Brewster,WA,48.09598,-119.78062,53047
6661095,McKinley Ave,98812,Monse,WA,48.141258,-119.677834,53047
6661095,McKinley Ave,98812,Rocky Butte,WA,48.153148,-119.742877,53017
6720274,McKinley Ave,98902,Yakima,WA,46.596673,-120.533851,53077
6720274,McKinley Ave,98902,Ahtanum,WA,46.596673,-120.533851,53077
6720274,McKinley Ave,98902,Fruitvale,WA,46.617904,-120.553122,53077
6720274,McKinley Ave,98902,Harwood,WA,46.596673,-120.533851,53077
6720274,McKinley Ave,98902,Pomona,WA,46.596673,-120.533851,53077
6720274,McKinley Ave,98902,Tampico,WA,46.596673,-120.533851,53077
6720274,McKinley Ave,98902,Weikel,WA,46.596673,-120.533851,53077
157034,McKinley Ave,99517,Anchorage,AK,61.189494,-149.93809,02020
167653,McKinley Ave,99611,Kenai,AK,60.55444,-151.25833,02122
171147,McKinley Ave,99635,Nikiski,AK,60.700696,-151.276633,02122
171147,McKinley Ave,99635,Nikishka,AK,60.702778,-151.402778,02122
